code,name,year,traffic-flow
E06000003,redcar and cleveland,2020,504
E06000004,stockton-on-tees,2020,727
E08000037,gateshead,2020,913
E08000021,newcastle upon tyne,2020,872
E08000022,north tyneside,2020,673
E08000023,south tyneside,2020,382
E08000024,sunderland,2020,865
E06000008,blackburn with darwen,2020,354
E06000009,blackpool,2020,279
E10000006,cumbria,2020,2888
E06000006,halton,2020,553
E10000017,lancashire,2020,5779
E06000007,warrington,2020,1347
E08000001,bolton,2020,1085
E08000002,bury,2020,867
E08000003,manchester,2020,1358
E08000004,oldham,2020,594
E08000005,rochdale,2020,902
E08000006,salford,2020,1176
E08000007,stockport,2020,1040
E08000008,tameside,2020,634
E08000009,trafford,2020,772
E08000010,wigan,2020,999
E08000011,knowsley,2020,856
E08000012,liverpool,2020,1151
E08000014,sefton,2020,582
E08000013,st. helens,2020,692
E08000015,wirral,2020,896
E06000011,east riding of yorkshire,2020,1904
E06000010,kingston upon hull,2020,648
E06000012,north east lincolnshire,2020,519
E06000013,north lincolnshire,2020,957
E10000023,north yorkshire,2020,4425
E06000014,york,2020,665
E08000016,barnsley,2020,1037
E08000017,doncaster,2020,1777
E08000018,rotherham,2020,1288
E08000019,sheffield,2020,1429
E08000032,bradford,2020,1304
E08000033,calderdale,2020,782
E08000034,kirklees,2020,1409
E08000035,leeds,2020,3445
E08000036,wakefield,2020,1534
E06000015,derby,2020,984
E10000007,derbyshire,2020,4249
E06000016,leicester,2020,824
E10000018,leicestershire,2020,4066
E10000019,lincolnshire,2020,3404
E06000018,nottingham,2020,885
E10000024,nottinghamshire,2020,3901
E06000017,rutland,2020,347
E06000019,herefordshire,2020,967
E06000051,shropshire,2020,1673
E10000028,staffordshire,2020,4675
E06000021,stoke-on-trent,2020,698
E06000020,telford and wrekin,2020,751
E10000031,warwickshire,2020,4546
E10000034,worcestershire,2020,3416
E08000025,birmingham,2020,2998
E08000026,coventry,2020,951
E08000027,dudley,2020,851
E08000028,sandwell,2020,1125
E08000029,solihull,2020,1154
E08000030,walsall,2020,813
E08000031,wolverhampton,2020,606
E10000003,cambridgeshire,2020,3991
E10000012,essex,2020,7676
E10000015,hertfordshire,2020,6073
E06000032,luton,2020,401
E10000020,norfolk,2020,4285
E06000031,peterborough,2020,968
E06000033,southend-on-sea,2020,312
E10000029,suffolk,2020,3294
E06000034,thurrock,2020,953
E09000002,barking and dagenham,2020,347
E09000003,barnet,2020,900
E09000004,bexley,2020,540
E09000005,brent,2020,549
E09000006,bromley,2020,743
E09000007,camden,2020,244
E09000001,city of london,2020,73
E09000008,croydon,2020,706
E09000009,ealing,2020,722
E09000010,enfield,2020,896
E09000011,greenwich,2020,639
E09000012,hackney,2020,242
E09000013,hammersmith and fulham,2020,256
E09000014,haringey,2020,282
E09000015,harrow,2020,323
E09000016,havering,2020,972
E09000017,hillingdon,2020,1236
E09000018,hounslow,2020,819
E09000019,islington,2020,196
E09000020,kensington and chelsea,2020,264
E09000021,kingston upon thames,2020,505
E09000022,lambeth,2020,389
E09000023,lewisham,2020,393
E09000024,merton,2020,338
E09000025,newham,2020,500
E09000026,redbridge,2020,642
E09000027,richmond upon thames,2020,435
E09000028,southwark,2020,370
E09000029,sutton,2020,382
E09000030,tower hamlets,2020,458
E09000031,waltham forest,2020,444
E09000032,wandsworth,2020,409
E09000033,westminster,2020,398
E06000036,bracknell forest,2020,353
E06000043,brighton and hove,2020,635
E06000060,buckinghamshire,2020,3203
E10000011,east sussex,2020,2190
E10000014,hampshire,2020,7600
E06000046,isle of wight,2020,325
E10000016,kent,2020,7616
E06000035,medway,2020,728
E06000042,milton keynes,2020,1196
E10000025,oxfordshire,2020,3671
E06000044,portsmouth,2020,590
E06000038,reading,2020,292
E06000039,slough,2020,362
E06000045,southampton,2020,502
E10000030,surrey,2020,6756
E06000037,west berkshire,2020,1328
E10000032,west sussex,2020,3532
E06000040,windsor and maidenhead,2020,796
E06000041,wokingham,2020,745
E06000022,bath and north east somerset,2020,617
E06000023,bristol,2020,1169
E06000052,cornwall,2020,2780
E10000008,devon,2020,4592
E10000013,gloucestershire,2020,3393
E06000053,isles of scilly,2020,1
E06000024,north somerset,2020,1291
E06000026,plymouth,2020,759
E10000027,somerset,2020,3657
E06000025,south gloucestershire,2020,2074
E06000030,swindon,2020,1025
E06000027,torbay,2020,344
E06000054,wiltshire,2020,3050
S12000033,aberdeen city,2020,761
S12000034,aberdeenshire,2020,1557
S12000041,angus,2020,542
S12000035,argyll & bute,2020,451
S12000005,clackmannanshire,2020,166
S12000006,dumfries and galloway,2020,1045
S12000042,dundee city,2020,420
S12000008,east ayrshire,2020,554
S12000045,east dunbartonshire,2020,284
S12000010,east lothian,2020,485
S12000011,east renfrewshire,2020,381
S12000036,edinburgh,2020,1497
S12000013,eilean siar,2020,113
S12000014,falkirk,2020,780
S12000047,fife,2020,1469
S12000049,glasgow city,2020,1740
S12000017,highland,2020,1401
S12000018,inverclyde,2020,273
S12000019,midlothian,2020,344
S12000020,moray,2020,404
S12000021,north ayrshire,2020,386
S12000050,north lanarkshire,2020,1612
S12000023,orkney islands,2020,74
S12000048,perth and kinross,2020,1200
S12000038,renfrewshire,2020,787
S12000026,scottish borders,2020,608
S12000027,shetland islands,2020,115
S12000028,south ayrshire,2020,499
S12000029,south lanarkshire,2020,1344
S12000030,stirling,2020,624
S12000039,west dunbartonshire,2020,328
S12000040,west lothian,2020,925
W06000019,blaenau gwent,2020,206
W06000013,bridgend,2020,697
W06000018,caerphilly,2020,603
W06000015,cardiff,2020,1551
W06000010,carmarthenshire,2020,998
W06000008,ceredigion,2020,392
W06000003,conwy,2020,581
W06000004,denbighshire,2020,427
W06000005,flintshire,2020,855
W06000002,gwynedd,2020,656
W06000001,isle of anglesey,2020,327
W06000024,merthyr tydfil,2020,197
W06000021,monmouthshire,2020,705
W06000012,neath port talbot,2020,678
W06000022,newport,2020,961
W06000009,pembrokeshire,2020,566
W06000023,powys,2020,811
W06000016,rhondda cynon taf,2020,1053
W06000011,swansea,2020,907
W06000014,the vale of glamorgan,2020,543
W06000020,torfaen,2020,336
W06000006,wrexham,2020,524
E06000047,county durham,2021,2476
E06000005,darlington,2021,473
E06000001,hartlepool,2021,360
E06000002,middlesbrough,2021,673
E06000057,northumberland,2021,1825
E06000003,redcar and cleveland,2021,553
E06000004,stockton-on-tees,2021,822
E08000037,gateshead,2021,997
E08000021,newcastle upon tyne,2021,943
E08000022,north tyneside,2021,730
E08000023,south tyneside,2021,422
E08000024,sunderland,2021,940
E06000008,blackburn with darwen,2021,397
E06000009,blackpool,2021,303
E10000006,cumbria,2021,3266
E06000006,halton,2021,589
E10000017,lancashire,2021,6577
E06000007,warrington,2021,1528
E08000001,bolton,2021,1176
E08000002,bury,2021,968
E08000003,manchester,2021,1486
E08000004,oldham,2021,662
E08000005,rochdale,2021,1000
E08000006,salford,2021,1307
E08000007,stockport,2021,1110
E08000008,tameside,2021,695
E08000009,trafford,2021,846
E08000010,wigan,2021,1133
E08000011,knowsley,2021,935
E08000012,liverpool,2021,1258
E08000014,sefton,2021,654
E08000013,st. helens,2021,747
E08000015,wirral,2021,991
E06000011,east riding of yorkshire,2021,2073
E06000010,kingston upon hull,2021,688
E06000012,north east lincolnshire,2021,559
E06000013,north lincolnshire,2021,1038
E10000023,north yorkshire,2021,4950
E06000014,york,2021,739
E08000016,barnsley,2021,1128
E08000017,doncaster,2021,1959
E08000018,rotherham,2021,1412
E08000019,sheffield,2021,1566
E08000032,bradford,2021,1389
E08000033,calderdale,2021,859
E08000034,kirklees,2021,1552
E08000035,leeds,2021,3784
E08000036,wakefield,2021,1702
E06000015,derby,2021,1048
E10000007,derbyshire,2021,4796
E06000016,leicester,2021,876
E10000018,leicestershire,2021,4605
E10000019,lincolnshire,2021,3868
E06000018,nottingham,2021,944
E10000024,nottinghamshire,2021,4451
E06000017,rutland,2021,383
E06000019,herefordshire,2021,1088
E06000051,shropshire,2021,1900
E10000028,staffordshire,2021,5311
E06000021,stoke-on-trent,2021,769
E06000020,telford and wrekin,2021,840
E10000031,warwickshire,2021,5195
E10000034,worcestershire,2021,3903
E08000025,birmingham,2021,3216
E08000026,coventry,2021,1069
E08000027,dudley,2021,935
E08000028,sandwell,2021,1217
E08000029,solihull,2021,1286
E08000030,walsall,2021,914
E08000031,wolverhampton,2021,661
E10000003,cambridgeshire,2021,4457
E10000012,essex,2021,8513
E10000015,hertfordshire,2021,6618
E06000032,luton,2021,443
E10000020,norfolk,2021,4869
E06000031,peterborough,2021,1079
E06000033,southend-on-sea,2021,349
E10000029,suffolk,2021,3729
E06000034,thurrock,2021,1000
E09000002,barking and dagenham,2021,375
E09000003,barnet,2021,1005
E09000004,bexley,2021,599
E09000005,brent,2021,600
E09000006,bromley,2021,850
E09000007,camden,2021,271
E09000001,city of london,2021,80
E09000008,croydon,2021,799
E09000009,ealing,2021,781
E09000010,enfield,2021,996
E09000011,greenwich,2021,711
E09000012,hackney,2021,271
E09000013,hammersmith and fulham,2021,289
E09000014,haringey,2021,316
E09000015,harrow,2021,375
E09000016,havering,2021,1061
E09000017,hillingdon,2021,1387
E09000018,hounslow,2021,928
E09000019,islington,2021,218
E09000020,kensington and chelsea,2021,290
E09000021,kingston upon thames,2021,582
E09000022,lambeth,2021,439
E09000023,lewisham,2021,444
E09000024,merton,2021,384
E09000025,newham,2021,520
E09000026,redbridge,2021,692
E09000027,richmond upon thames,2021,488
E09000028,southwark,2021,418
E09000029,sutton,2021,431
E09000030,tower hamlets,2021,500
E09000031,waltham forest,2021,478
E09000032,wandsworth,2021,448
E09000033,westminster,2021,431
E06000036,bracknell forest,2021,386
E06000043,brighton and hove,2021,696
E06000060,buckinghamshire,2021,3533
E10000011,east sussex,2021,2385
E10000014,hampshire,2021,8497
E06000046,isle of wight,2021,358
E10000016,kent,2021,8385
E06000035,medway,2021,782
E06000042,milton keynes,2021,1324
E10000025,oxfordshire,2021,4165
E06000044,portsmouth,2021,671
E06000038,reading,2021,313
E06000039,slough,2021,389
E06000045,southampton,2021,543
E10000030,surrey,2021,7403
E06000037,west berkshire,2021,1502
E10000032,west sussex,2021,3898
E06000040,windsor and maidenhead,2021,891
E06000041,wokingham,2021,787
E06000022,bath and north east somerset,2021,680
E06000023,bristol,2021,1306
E06000052,cornwall,2021,3172
E10000008,devon,2021,5357
E10000013,gloucestershire,2021,3885
E06000053,isles of scilly,2021,1
E06000024,north somerset,2021,1458
E06000026,plymouth,2021,854
E10000027,somerset,2021,4128
E06000025,south gloucestershire,2021,2382
E06000030,swindon,2021,1123
E06000027,torbay,2021,382
E06000054,wiltshire,2021,3397
S12000033,aberdeen city,2021,846
S12000034,aberdeenshire,2021,1772
S12000041,angus,2021,622
S12000035,argyll & bute,2021,533
S12000005,clackmannanshire,2021,189
S12000006,dumfries and galloway,2021,1270
S12000042,dundee city,2021,479
S12000008,east ayrshire,2021,646
S12000045,east dunbartonshire,2021,319
S12000010,east lothian,2021,573
S12000011,east renfrewshire,2021,440
S12000036,edinburgh,2021,1685
S12000013,eilean siar,2021,126
S12000014,falkirk,2021,885
S12000047,fife,2021,1693
S12000049,glasgow city,2021,1998
S12000017,highland,2021,1670
S12000018,inverclyde,2021,308
S12000019,midlothian,2021,392
S12000020,moray,2021,466
S12000021,north ayrshire,2021,444
S12000050,north lanarkshire,2021,1855
S12000023,orkney islands,2021,82
S12000048,perth and kinross,2021,1336
S12000038,renfrewshire,2021,908
S12000026,scottish borders,2021,727
S12000027,shetland islands,2021,128
S12000028,south ayrshire,2021,585
S12000029,south lanarkshire,2021,1582
S12000030,stirling,2021,715
S12000039,west dunbartonshire,2021,378
S12000040,west lothian,2021,1054
W06000019,blaenau gwent,2021,230
W06000013,bridgend,2021,785
W06000018,caerphilly,2021,670
W06000015,cardiff,2021,1736
W06000010,carmarthenshire,2021,1125
W06000008,ceredigion,2021,434
W06000003,conwy,2021,684
W06000004,denbighshire,2021,481
W06000005,flintshire,2021,981
W06000002,gwynedd,2021,744
W06000001,isle of anglesey,2021,368
W06000024,merthyr tydfil,2021,242
W06000021,monmouthshire,2021,803
W06000012,neath port talbot,2021,774
W06000022,newport,2021,1085
W06000009,pembrokeshire,2021,627
W06000023,powys,2021,904
W06000016,rhondda cynon taf,2021,1191
W06000011,swansea,2021,1028
W06000014,the vale of glamorgan,2021,608
W06000020,torfaen,2021,388
W06000006,wrexham,2021,597
E06000047,county durham,2022,2701
E06000005,darlington,2022,514
E06000001,hartlepool,2022,397
E06000002,middlesbrough,2022,788
E06000057,northumberland,2022,1977
E06000003,redcar and cleveland,2022,573
E06000004,stockton-on-tees,2022,867
E08000037,gateshead,2022,1069
E08000021,newcastle upon tyne,2022,1029
E08000022,north tyneside,2022,812
E08000023,south tyneside,2022,497
E08000024,sunderland,2022,1056
E06000008,blackburn with darwen,2022,418
E06000009,blackpool,2022,317
E10000006,cumbria,2022,3589
E06000006,halton,2022,639
E10000017,lancashire,2022,7055
E06000007,warrington,2022,1699
E08000001,bolton,2022,1267
E08000002,bury,2022,1001
E08000003,manchester,2022,1619
E08000004,oldham,2022,707
E08000005,rochdale,2022,1074
E08000006,salford,2022,1392
E08000007,stockport,2022,1179
E08000008,tameside,2022,746
E08000009,trafford,2022,939
E08000010,wigan,2022,1213
E08000011,knowsley,2022,1020
E08000012,liverpool,2022,1314
E08000014,sefton,2022,707
E08000013,st. helens,2022,827
E08000015,wirral,2022,1049
E06000011,east riding of yorkshire,2022,2251
E06000010,kingston upon hull,2022,731
E06000012,north east lincolnshire,2022,592
E06000013,north lincolnshire,2022,1099
E10000023,north yorkshire,2022,5301
E06000014,york,2022,804
E08000016,barnsley,2022,1245
E08000017,doncaster,2022,2112
E08000018,rotherham,2022,1523
E08000019,sheffield,2022,1691
E08000032,bradford,2022,1448
E08000033,calderdale,2022,922
E08000034,kirklees,2022,1684
E08000035,leeds,2022,4068
E08000036,wakefield,2022,1803
E06000015,derby,2022,1196
E10000007,derbyshire,2022,5305
E06000016,leicester,2022,1003
E10000018,leicestershire,2022,5062
E10000019,lincolnshire,2022,4230
E06000018,nottingham,2022,1058
E10000024,nottinghamshire,2022,4767
E06000017,rutland,2022,423
E06000019,herefordshire,2022,1194
E06000051,shropshire,2022,2083
E10000028,staffordshire,2022,5874
E06000021,stoke-on-trent,2022,835
E06000020,telford and wrekin,2022,913
E10000031,warwickshire,2022,5850
E10000034,worcestershire,2022,4352
E08000025,birmingham,2022,3584
E08000026,coventry,2022,1158
E08000027,dudley,2022,1021
E08000028,sandwell,2022,1295
E08000029,solihull,2022,1426
E08000030,walsall,2022,981
E08000031,wolverhampton,2022,692
E10000003,cambridgeshire,2022,5013
E10000012,essex,2022,9410
E10000015,hertfordshire,2022,7241
E06000032,luton,2022,493
E10000020,norfolk,2022,5279
E06000031,peterborough,2022,1210
E06000033,southend-on-sea,2022,388
E10000029,suffolk,2022,4001
E06000034,thurrock,2022,1090
E09000002,barking and dagenham,2022,398
E09000003,barnet,2022,1023
E09000004,bexley,2022,616
E09000005,brent,2022,598
E09000006,bromley,2022,870
E09000007,camden,2022,277
E09000001,city of london,2022,75
E09000008,croydon,2022,819
E09000009,ealing,2022,803
E09000010,enfield,2022,1096
E09000011,greenwich,2022,733
E09000012,hackney,2022,268
E09000013,hammersmith and fulham,2022,303
E09000014,haringey,2022,318
E09000015,harrow,2022,389
E09000016,havering,2022,1104
E09000017,hillingdon,2022,1431
E09000018,hounslow,2022,1002
E09000019,islington,2022,226
E09000020,kensington and chelsea,2022,304
E09000021,kingston upon thames,2022,589
E09000022,lambeth,2022,455
E09000023,lewisham,2022,443
E09000024,merton,2022,395
E09000025,newham,2022,545
E09000026,redbridge,2022,734
E09000027,richmond upon thames,2022,501
E09000028,southwark,2022,427
E09000029,sutton,2022,456
E09000030,tower hamlets,2022,511
E09000031,waltham forest,2022,482
E09000032,wandsworth,2022,454
E09000033,westminster,2022,445
E06000036,bracknell forest,2022,430
E06000043,brighton and hove,2022,747
E06000060,buckinghamshire,2022,3940
E10000011,east sussex,2022,2546
E10000014,hampshire,2022,9232
E06000046,isle of wight,2022,389
E10000016,kent,2022,9165
E06000035,medway,2022,839
E06000042,milton keynes,2022,1448
E10000025,oxfordshire,2022,4572
E06000044,portsmouth,2022,757
E06000038,reading,2022,348
E06000039,slough,2022,441
E06000045,southampton,2022,594
E10000030,surrey,2022,8290
E06000037,west berkshire,2022,1763
E10000032,west sussex,2022,4152
E06000040,windsor and maidenhead,2022,1026
E06000041,wokingham,2022,941
E06000022,bath and north east somerset,2022,729
E06000023,bristol,2022,1404
E06000052,cornwall,2022,3389
E10000008,devon,2022,5771
E10000013,gloucestershire,2022,4249
E06000053,isles of scilly,2022,1
E06000024,north somerset,2022,1572
E06000026,plymouth,2022,964
E10000027,somerset,2022,4403
E06000025,south gloucestershire,2022,2554
E06000030,swindon,2022,1183
E06000027,torbay,2022,416
E06000054,wiltshire,2022,3611
S12000033,aberdeen city,2022,916
S12000034,aberdeenshire,2022,1923
S12000041,angus,2022,684
S12000035,argyll & bute,2022,587
S12000005,clackmannanshire,2022,208
S12000006,dumfries and galloway,2022,1377
S12000042,dundee city,2022,522
S12000008,east ayrshire,2022,698
S12000045,east dunbartonshire,2022,344
S12000010,east lothian,2022,629
S12000011,east renfrewshire,2022,483
S12000036,edinburgh,2022,1863
S12000013,eilean siar,2022,136
S12000014,falkirk,2022,952
S12000047,fife,2022,1845
S12000049,glasgow city,2022,2175
S12000017,highland,2022,1831
S12000018,inverclyde,2022,327
S12000019,midlothian,2022,420
S12000020,moray,2022,483
S12000021,north ayrshire,2022,485
S12000050,north lanarkshire,2022,2039
S12000023,orkney islands,2022,88
S12000048,perth and kinross,2022,1530
S12000038,renfrewshire,2022,1000
S12000026,scottish borders,2022,783
S12000027,shetland islands,2022,137
